item_id,title,category,subcategory,brand,description,price,content_tags,base_quality,exposure_weight,is_cold_start_item,launch_date,price_percentile
73,Nordhaus Advanced Lighting 222,Home & Kitchen,Lighting,Nordhaus,"Nordhaus Advanced Lighting built for long-term use. This Home & Kitchen product features energy efficient and stainless steel construction. Part of the Nordhaus Lighting range, it is designed for students who want reliable lighting performance. Key attributes: energy efficient, stainless steel, premium finish, eco friendly, durable.",3101.83,energy-efficient|stainless-steel|premium-finish|eco-friendly|durable,0.99,0.00012761537786799167,0,2024-10-07,0.77
74,Volante Classic Tablet 329,Electronics,Tablets,Volante,"Volante Classic Tablets built for long-term use. This Electronics product features waterproof and touchscreen construction. Part of the Volante Tablets range, it is designed for first-time buyers who want reliable tablets performance. Key attributes: waterproof, touchscreen, wireless, professional.",5659.09,waterproof|touchscreen|wireless|professional,0.7669,0.0001791707119928493,0,2025-10-17,0.8696
75,Rovena Essential Adventure Gear 821,Sports & Outdoors,Adventure Gear,Rovena,"Rovena Essential Adventure Gear built for professional use. This Sports & Outdoors product features weather resistant and shock absorbing construction. Part of the Rovena Adventure Gear range, it is designed for families who want reliable adventure gear performance. Key attributes: weather resistant, shock absorbing, anti slip, professional.",1410.41,weather-resistant|shock-absorbing|anti-slip|professional,0.6561,6.517095805615681e-07,1,2026-06-17,0.5344
76,Northloom Heritage Watche 235,Fashion,Watches,Northloom,"Northloom Heritage Watches built for outdoor use. This Fashion product features lightweight and cotton construction. Part of the Northloom Watches range, it is designed for enthusiasts who want reliable watches performance. Key attributes: lightweight, cotton, casual.",4354.12,lightweight|cotton|casual,0.6152,8.219830038830119e-05,0,2025-02-24,0.8252
77,Kinetiq Signature Camping Gear 836,Sports & Outdoors,Camping Gear,Kinetiq,"Kinetiq Signature Camping Gear built for home use. This Sports & Outdoors product features breathable and weather resistant construction. Part of the Kinetiq Camping Gear range, it is designed for first-time buyers who want reliable camping gear performance. Key attributes: breathable, weather resistant, compact, lightweight.",3071.29,breathable|weather-resistant|compact|lightweight,0.8048,1.7383774356853862e-07,1,2026-06-28,0.768
78,Silkroute Lite Ethnic Wear 258,Fashion,Ethnic Wear,Silkroute,"Silkroute Lite Ethnic Wear built for long-term use. This Fashion product features printed and formal construction. Part of the Silkroute Ethnic Wear range, it is designed for students who want reliable ethnic wear performance. Key attributes: printed, formal, seasonal, slim fit.",961.06,printed|formal|seasonal|slim-fit,0.7238,7.707263965093688e-05,0,2024-11-13,0.4136
79,Dermivia Ultra Haircare 704,Beauty & Personal Care,Haircare,Dermivia,"Dermivia Ultra Haircare built for professional use. This Beauty & Personal Care product features spf and vegan construction. Part of the Dermivia Haircare range, it is designed for gift shoppers who want reliable haircare performance. Key attributes: spf, vegan, paraben free, long lasting, natural extracts.",267.23,spf|vegan|paraben-free|long-lasting|natural-extracts,0.888,7.71714633922524e-05,0,2025-08-16,0.1112
80,Verdant Max Handbag 122,Fashion,Handbags,Verdant,"Verdant Max Handbags built for outdoor use. This Fashion product features breathable and leather construction. Part of the Verdant Handbags range, it is designed for families who want reliable handbags performance. Key attributes: breathable, leather, casual.",299.0,breathable|leather|casual,0.5494,8.20323438158678e-05,0,2026-02-08,0.1334
81,Vestira Essential Watche 116,Fashion,Watches,Vestira,"Vestira Essential Watches built for long-term use. This Fashion product features handcrafted and slim fit construction. Part of the Vestira Watches range, it is designed for enthusiasts who want reliable watches performance. Key attributes: handcrafted, slim fit, lightweight.",2250.97,handcrafted|slim-fit|lightweight,0.5424,0.00027478569723819735,0,2026-03-08,0.6828
82,Harvestly Essential Condiment 986,Grocery & Gourmet,Condiments,Harvestly,"Harvestly Essential Condiments built for long-term use. This Grocery & Gourmet product features cold pressed and farm sourced construction. Part of the Harvestly Condiments range, it is designed for students who want reliable condiments performance. Key attributes: cold pressed, farm sourced, high protein.",246.72,cold-pressed|farm-sourced|high-protein,0.5884,0.0001353550689903228,0,2026-04-15,0.1004
83,Marlowe Elite Watche 811,Fashion,Watches,Marlowe,"Marlowe Elite Watches built for everyday convenience. This Fashion product features printed and lightweight construction. Part of the Marlowe Watches range, it is designed for first-time buyers who want reliable watches performance. Key attributes: printed, lightweight, slim fit, leather.",697.26,printed|lightweight|slim-fit|leather,0.7036,0.00036955663674310404,0,2025-06-23,0.3212
84,Coppernest Heritage Dinnerware 851,Home & Kitchen,Dinnerware,Coppernest,"Coppernest Heritage Dinnerware built for home use. This Home & Kitchen product features modular and minimalist construction. Part of the Coppernest Dinnerware range, it is designed for enthusiasts who want reliable dinnerware performance. Key attributes: modular, minimalist, energy efficient, eco friendly, dishwasher safe.",699.4,modular|minimalist|energy-efficient|eco-friendly|dishwasher-safe,0.8392,5.812999420015233e-07,1,2026-06-15,0.3224
85,Volante Heritage Smartphone 178,Electronics,Smartphones,Volante,"Volante Heritage Smartphones built for home use. This Electronics product features bluetooth and professional construction. Part of the Volante Smartphones range, it is designed for students who want reliable smartphones performance. Key attributes: bluetooth, professional, touchscreen, fast charging.",2909.23,bluetooth|professional|touchscreen|fast-charging,0.7078,0.00016378945360890569,0,2025-12-06,0.7552
86,Grainmill Essential Dry Fruit 154,Grocery & Gourmet,Dry Fruits,Grainmill,"Grainmill Essential Dry Fruits built for home use. This Grocery & Gourmet product features resealable and single origin construction. Part of the Grainmill Dry Fruits range, it is designed for professionals who want reliable dry fruits performance. Key attributes: resealable, single origin, wholegrain, vegan.",322.2,resealable|single-origin|wholegrain|vegan,0.7904,0.00019790038928554278,0,2025-07-25,0.1444
87,Peakstride Elite Adventure Gear 835,Sports & Outdoors,Adventure Gear,Peakstride,"Peakstride Elite Adventure Gear built for gifting. This Sports & Outdoors product features breathable and ergonomic construction. Part of the Peakstride Adventure Gear range, it is designed for enthusiasts who want reliable adventure gear performance. Key attributes: breathable, ergonomic, anti slip.",2620.15,breathable|ergonomic|anti-slip,0.8869,0.0010810853851225273,0,2025-01-25,0.726
88,Pistonworks Elite Tyre 177,Automotive,Tyres,Pistonworks,"Pistonworks Elite Tyres built for daily use. This Automotive product features compact and universal fit construction. Part of the Pistonworks Tyres range, it is designed for gift shoppers who want reliable tyres performance. Key attributes: compact, universal fit, anti rust, certified, heavy duty.",269.93,compact|universal-fit|anti-rust|certified|heavy-duty,0.82,9.10065019595889e-05,0,2026-04-28,0.1148
89,Peakstride Classic Camping Gear 163,Sports & Outdoors,Camping Gear,Peakstride,"Peakstride Classic Camping Gear built for outdoor use. This Sports & Outdoors product features high impact and professional construction. Part of the Peakstride Camping Gear range, it is designed for frequent travellers who want reliable camping gear performance. Key attributes: high impact, professional, lightweight.",9370.84,high-impact|professional|lightweight,0.8569,0.00018007607113935609,0,2025-12-04,0.9276
90,Vitalume Essential Personal Safety 443,Health & Wellness,Personal Safety,Vitalume,"Vitalume Essential Personal Safety built for everyday convenience. This Health & Wellness product features plant based and iso certified construction. Part of the Vitalume Personal Safety range, it is designed for families who want reliable personal safety performance. Key attributes: plant based, iso certified, hypoallergenic, ayurvedic, doctor recommended.",2935.91,plant-based|iso-certified|hypoallergenic|ayurvedic|doctor-recommended,0.8882,0.0006311269400522826,0,2025-02-03,0.7584
91,Vestira Classic Handbag 182,Fashion,Handbags,Vestira,"Vestira Classic Handbags built for home use. This Fashion product features breathable and formal construction. Part of the Vestira Handbags range, it is designed for value-conscious shoppers who want reliable handbags performance. Key attributes: breathable, formal, handcrafted, leather, lightweight.",483.29,breathable|formal|handcrafted|leather|lightweight,0.5535,8.42379232330207e-05,0,2025-12-11,0.2264
92,Fieldnote Essential Dry Fruit 545,Grocery & Gourmet,Dry Fruits,Fieldnote,"Fieldnote Essential Dry Fruits built for daily use. This Grocery & Gourmet product features no preservatives and high protein construction. Part of the Fieldnote Dry Fruits range, it is designed for families who want reliable dry fruits performance. Key attributes: no preservatives, high protein, sugar free.",780.69,no-preservatives|high-protein|sugar-free,0.6979,0.0003670835865183212,0,2025-04-14,0.3568
93,Terracot Everyday Dinnerware 129,Home & Kitchen,Dinnerware,Terracot,"Terracot Everyday Dinnerware built for gifting. This Home & Kitchen product features compact and eco friendly construction. Part of the Terracot Dinnerware range, it is designed for frequent travellers who want reliable dinnerware performance. Key attributes: compact, eco friendly, space saving.",1659.11,compact|eco-friendly|space-saving,0.8964,6.154270904407492e-05,0,2024-11-25,0.5884
94,Casaform Advanced Cookware 358,Home & Kitchen,Cookware,Casaform,"Casaform Advanced Cookware built for travel. This Home & Kitchen product features eco friendly and premium finish construction. Part of the Casaform Cookware range, it is designed for students who want reliable cookware performance. Key attributes: eco friendly, premium finish, non stick.",6275.28,eco-friendly|premium-finish|non-stick,0.7669,7.658191925351501e-05,0,2025-10-21,0.8848
95,Spicehaus Everyday Spice 871,Grocery & Gourmet,Spices,Spicehaus,"Spicehaus Everyday Spices built for professional use. This Grocery & Gourmet product features organic and high protein construction. Part of the Spicehaus Spices range, it is designed for gift shoppers who want reliable spices performance. Key attributes: organic, high protein, resealable, vegan, farm sourced.",792.83,organic|high-protein|resealable|vegan|farm-sourced,0.6662,0.0017039042648037078,0,2026-03-21,0.3608
